fig|1773.30303.peg.3865	UniRef90_A0A655ASI5	95.714	70	3	0	1	70	119	188	2.76e-41	142
fig|1773.30303.peg.3865	UniRef90_P9WHF6	95.714	70	3	0	1	70	228	297	6.24e-40	141
fig|1773.30303.peg.3865	UniRef90_A0A655IQA9	95.714	70	3	0	1	70	468	537	7.69e-39	143
fig|1773.30303.peg.3865	UniRef90_A0A7I7M1W2	88.406	69	8	0	1	69	234	302	4.59e-36	132
fig|1773.30303.peg.3866	UniRef90_P9WGC2	99.301	143	1	0	1	143	1	143	2.68e-94	277
fig|1773.30303.peg.3866	UniRef90_UPI00096A8369	98.601	143	2	0	1	143	1	143	2.66e-93	275
fig|1773.30303.peg.3866	UniRef90_A0A975PVY4	92.254	142	11	0	1	142	1	142	7.78e-88	261
fig|1773.30303.peg.3866	UniRef90_R4MAB2	94.444	144	7	1	1	143	1	144	1.22e-87	261
fig|1773.30303.peg.3866	UniRef90_A0A1X2M0D1	96.350	137	5	0	6	142	2	138	1.23e-87	260
fig|1773.30303.peg.3867	UniRef90_A0A0U1D236	96.000	50	2	0	1	50	12	61	2.03e-24	98.2
fig|1773.30303.peg.3867	UniRef90_UPI0023F1AF0B	94.000	50	3	0	1	50	12	61	2.48e-24	97.4
fig|1773.30303.peg.3867	UniRef90_A0A9E0Y0R3	96.000	50	2	0	1	50	9	58	2.91e-24	97.1
fig|1773.30303.peg.3867	UniRef90_A0A7X7PEA4	90.000	50	5	0	1	50	12	61	5.23e-22	91.7
fig|1773.30303.peg.3867	UniRef90_X7YLT7	96.000	50	2	0	1	50	12	61	6.13e-22	94.0
fig|1773.30303.peg.3868	UniRef90_A0A1X0K6C0	63.359	131	30	4	1	120	2	125	7.37e-35	137
fig|1773.30303.peg.3868	UniRef90_A0A1X0DS25	61.069	131	33	3	1	120	141	264	7.10e-34	135
fig|1773.30303.peg.3868	UniRef90_A0A7I7P6S8	62.595	131	31	4	1	120	138	261	1.10e-33	135
fig|1773.30303.peg.3868	UniRef90_X8CAS2	63.077	130	30	4	1	119	138	260	2.86e-33	134
fig|1773.30303.peg.3868	UniRef90_A0A448I9U8	60.305	131	34	4	1	120	138	261	1.06e-31	130
fig|1773.30303.peg.3869	UniRef90_X8F966	90.909	22	2	0	1	22	12	33	3.41e-04	45.4
fig|1773.30303.peg.3869	UniRef90_A0A655DL14	86.364	22	3	0	1	22	94	115	7.19e-04	43.5
fig|1773.30303.peg.3869	UniRef90_B2HDZ3	100.000	21	0	0	1	21	383	403	0.001	43.5
fig|1773.30303.peg.3869	UniRef90_X8BA85	86.364	22	3	0	1	22	383	404	0.002	43.1
fig|1773.30303.peg.3869	UniRef90_UPI002114A1E2	90.476	21	2	0	1	21	19	39	0.002	41.2
fig|1773.30303.peg.3870	UniRef90_A0A1A3NL36	53.636	110	47	4	1	107	81	189	1.41e-19	89.7
fig|1773.30303.peg.3870	UniRef90_UPI0005785449	49.541	109	53	2	1	107	23	131	6.87e-19	86.3
fig|1773.30303.peg.3870	UniRef90_A0A1X1Y226	52.294	109	50	2	1	107	153	261	1.53e-18	88.6
fig|1773.30303.peg.3870	UniRef90_B2HDZ0	51.376	109	51	2	1	107	153	261	1.62e-18	88.6
fig|1773.30303.peg.3870	UniRef90_F5Z2Z0	51.818	110	49	4	1	107	153	261	1.76e-18	88.6
fig|1773.30303.peg.3871	UniRef90_P9WGX6	84.247	146	22	1	1	146	24	168	9.00e-77	234
fig|1773.30303.peg.3871	UniRef90_UPI0005E460DA	83.562	146	23	1	1	146	1	145	4.00e-76	232
fig|1773.30303.peg.3871	UniRef90_A0A3S4BTY8	78.767	146	30	1	1	146	1	145	5.26e-72	221
fig|1773.30303.peg.3871	UniRef90_A0A653F4L5	80.137	146	28	1	1	146	1	145	4.56e-71	219
fig|1773.30303.peg.3871	UniRef90_A0A5B1BLM1	76.027	146	34	1	1	146	1	145	1.72e-69	215
fig|1773.30303.peg.3872	UniRef90_UPI0004BB698D	99.029	103	1	0	1	103	1	103	3.45e-66	203
fig|1773.30303.peg.3872	UniRef90_A0A2I7WCA6	98.058	103	2	0	1	103	20	122	1.50e-64	200
fig|1773.30303.peg.3872	UniRef90_A0A1X2EBW3	83.333	102	17	0	1	102	1	102	6.18e-57	180
fig|1773.30303.peg.3872	UniRef90_A0A1A3CDT9	80.583	103	20	0	1	103	1	103	1.09e-56	179
fig|1773.30303.peg.3872	UniRef90_A0A1A3D829	80.583	103	20	0	1	103	1	103	1.09e-56	179
fig|1773.30303.peg.3873	UniRef90_A0A8I0EPT3	99.200	125	1	0	1	125	1	125	2.46e-81	243
fig|1773.30303.peg.3873	UniRef90_UPI0012E926BF	73.810	126	31	1	1	124	1	126	6.16e-57	182
fig|1773.30303.peg.3873	UniRef90_R4M294	95.876	97	4	0	29	125	1	97	1.87e-56	179
fig|1773.30303.peg.3873	UniRef90_A0A1A2G5N4	73.016	126	32	1	1	124	1	126	5.83e-56	179
fig|1773.30303.peg.3873	UniRef90_A0A2U3P3T5	72.000	125	33	1	1	123	1	125	5.89e-56	179
fig|1773.30303.peg.3878	UniRef90_A0A916LEQ3	98.718	156	2	0	56	211	1	156	9.11e-104	305
fig|1773.30303.peg.3878	UniRef90_UPI002351D06E	99.145	117	1	0	1	117	1	117	2.99e-76	234
fig|1773.30303.peg.3878	UniRef90_UPI0004B5FEFA	97.727	88	2	0	1	88	1	88	1.86e-53	175
fig|1773.30303.peg.3878	UniRef90_A0A162E5M4	48.571	70	26	1	25	84	2	71	2.03e-06	53.9
fig|1773.30303.peg.3878	UniRef90_A0A4U3LHH2	26.923	182	119	6	32	203	60	237	0.077	44.7
fig|1773.30303.peg.3879	UniRef90_A0A120IQ47	100.000	221	0	0	1	221	10	230	1.59e-159	449
fig|1773.30303.peg.3879	UniRef90_A0A498QNF0	90.455	220	21	0	1	220	1	220	5.11e-144	410
fig|1773.30303.peg.3879	UniRef90_A0A1X1YB78	89.545	220	22	1	1	220	1	219	2.91e-141	402
fig|1773.30303.peg.3879	UniRef90_A0A7I9YJT6	87.727	220	27	0	1	220	3	222	1.22e-139	399
fig|1773.30303.peg.3879	UniRef90_A0A5B1BQG8	87.783	221	26	1	1	221	1	220	4.73e-139	397
fig|1773.30303.peg.3880	UniRef90_A0A109T0F7	95.775	142	6	0	1	142	1	142	1.40e-73	230
fig|1773.30303.peg.3880	UniRef90_A0A109T0F7	53.846	52	19	2	120	170	204	251	4.81e-05	52.8
fig|1773.30303.peg.3880	UniRef90_UPI00099DBF12	95.775	142	6	0	1	142	1	142	7.39e-71	234
fig|1773.30303.peg.3880	UniRef90_UPI0004595954	94.366	142	8	0	1	142	1	142	6.56e-70	239
fig|1773.30303.peg.3880	UniRef90_A0A7U8Y8U0	95.775	142	6	0	1	142	1	142	1.09e-69	233
fig|1773.30303.peg.3880	UniRef90_UPI000399FA06	95.775	142	6	0	1	142	1	142	1.95e-67	232
fig|1773.30303.peg.3881	UniRef90_UPI00099DBF12	72.917	240	56	4	1	232	242	480	2.82e-97	306
fig|1773.30303.peg.3881	UniRef90_A0A654T9P8	72.917	240	56	4	1	232	162	400	5.81e-96	303
fig|1773.30303.peg.3881	UniRef90_A0A7U8Y8U0	72.917	240	56	4	1	232	242	480	6.55e-96	306
fig|1773.30303.peg.3881	UniRef90_X7ZIH0	67.917	240	68	4	1	232	99	337	1.94e-92	286
fig|1773.30303.peg.3881	UniRef90_UPI0008A8A15A	72.917	240	56	4	1	232	242	480	2.14e-91	305
fig|1773.30303.peg.3882	UniRef90_A0A655IIF4	91.045	67	4	2	1	66	39	104	9.32e-26	105
fig|1773.30303.peg.3882	UniRef90_A0A2I7WC73	71.642	67	17	2	1	66	31	96	1.17e-14	76.3
fig|1773.30303.peg.3882	UniRef90_A0A1U1UXM0	60.377	53	18	1	45	94	7	59	5.86e-07	52.0
fig|1773.30303.peg.3882	UniRef90_A0A2S8BGH5	53.125	64	28	2	1	63	127	189	2.27e-06	53.9
fig|1773.30303.peg.3882	UniRef90_A0A7C5BTQ8	36.364	66	39	1	28	90	201	266	3.6	36.6
fig|1773.30303.peg.3883	UniRef90_UPI0023DF5256	97.947	828	17	0	2	829	678	1505	0.0	1575
fig|1773.30303.peg.3883	UniRef90_UPI0005E8C63B	98.072	830	12	2	2	829	686	1513	0.0	1573
fig|1773.30303.peg.3883	UniRef90_UPI00045AD27B	98.072	830	12	2	2	829	691	1518	0.0	1573
fig|1773.30303.peg.3883	UniRef90_UPI000AF956E0	98.072	830	12	2	2	829	686	1513	0.0	1572
fig|1773.30303.peg.3883	UniRef90_UPI00091C23F3	98.072	830	12	2	2	829	686	1513	0.0	1572
fig|1773.30303.peg.3884	UniRef90_P64157	100.000	255	0	0	1	255	1	255	0.0	513
fig|1773.30303.peg.3884	UniRef90_A0A1X2M0C6	87.402	254	32	0	1	254	1	254	2.00e-162	459
fig|1773.30303.peg.3884	UniRef90_A0A1A2G712	83.922	255	37	1	1	255	1	251	2.36e-151	431
fig|1773.30303.peg.3884	UniRef90_A0A1X0DS57	82.745	255	40	1	1	255	1	251	7.38e-149	424
fig|1773.30303.peg.3884	UniRef90_UPI0008F87F6A	81.176	255	44	1	1	255	1	251	1.04e-148	424
fig|1773.30303.peg.3885	UniRef90_A0A655EDH7	100.000	257	0	0	1	257	58	314	0.0	512
fig|1773.30303.peg.3885	UniRef90_A0A1X2M0C4	92.218	257	20	0	1	257	48	304	1.07e-162	461
fig|1773.30303.peg.3885	UniRef90_A0A655JNJ8	99.545	220	1	0	38	257	1	220	1.74e-156	442
fig|1773.30303.peg.3885	UniRef90_A0A498QJW3	79.216	255	53	0	2	256	27	281	4.85e-142	409
fig|1773.30303.peg.3885	UniRef90_A0A2R5H1X4	79.767	257	52	0	1	257	49	305	6.61e-142	409
fig|1773.30303.peg.3886	UniRef90_A0A655EDH7	100.000	38	0	0	1	38	11	48	5.86e-17	80.5
fig|1773.30303.peg.3886	UniRef90_A0A1X2M0C4	61.538	39	15	0	1	39	1	39	1.38e-07	54.7
fig|1773.30303.peg.3886	UniRef90_A0A1X1TNU6	56.410	39	16	1	1	38	1	39	0.008	41.6
fig|1773.30303.peg.3886	UniRef90_A0A9E3GF53	50.000	38	19	0	1	38	1	38	0.070	38.9
fig|1773.30303.peg.3886	UniRef90_A0A1X1YB76	43.590	39	21	1	1	38	1	39	0.23	37.4
fig|1773.30303.peg.3887	UniRef90_A0A0H3LLE4	99.897	969	1	0	1	969	2	970	0.0	1973
fig|1773.30303.peg.3887	UniRef90_UPI000459D8CB	99.589	973	0	1	1	969	2	974	0.0	1971
fig|1773.30303.peg.3887	UniRef90_A0A498PQJ0	86.275	969	131	1	1	969	1	967	0.0	1748
fig|1773.30303.peg.3887	UniRef90_A0A162FRQ5	86.125	973	129	2	1	969	1	971	0.0	1728
fig|1773.30303.peg.3887	UniRef90_A0A1X1YB88	88.627	976	103	4	1	969	1	975	0.0	1709
fig|1773.30303.peg.3888	UniRef90_A0A109SA70	99.672	305	1	0	1	305	1	305	0.0	597
fig|1773.30303.peg.3888	UniRef90_A0A1X2M0K0	82.639	288	47	1	10	294	6	293	1.51e-163	465
fig|1773.30303.peg.3888	UniRef90_A0A1A2T997	82.734	278	48	0	10	287	6	283	8.57e-158	451
fig|1773.30303.peg.3888	UniRef90_A0A1X1TP05	82.734	278	48	0	12	289	1	278	7.19e-157	448
fig|1773.30303.peg.3888	UniRef90_A0A0I9YGU4	82.206	281	50	0	10	290	6	286	4.14e-156	446
fig|1773.30303.peg.3889	UniRef90_P65719	100.000	221	0	0	1	221	1	221	1.15e-157	444
fig|1773.30303.peg.3889	UniRef90_B2HDX1	79.186	221	46	0	1	221	1	221	1.67e-125	363
fig|1773.30303.peg.3889	UniRef90_A0A2U3NAS2	76.923	221	51	0	1	221	1	221	6.14e-120	348
fig|1773.30303.peg.3889	UniRef90_A0A1X1YBI8	77.778	216	48	0	1	216	1	216	1.37e-118	345
fig|1773.30303.peg.3889	UniRef90_A0A1A2Z7K6	74.661	221	56	0	1	221	1	221	1.59e-118	345
fig|1773.30303.peg.3890	UniRef90_A0A655A697	93.506	77	5	0	2	78	3	79	7.50e-41	144
fig|1773.30303.peg.3890	UniRef90_P64185	93.506	77	5	0	2	78	375	451	1.06e-37	143
fig|1773.30303.peg.3890	UniRef90_A0A1A3NNM4	77.528	89	20	0	2	90	375	463	2.40e-34	134
fig|1773.30303.peg.3890	UniRef90_UPI001C55A1A6	87.671	73	9	0	6	78	379	451	7.35e-34	133
fig|1773.30303.peg.3890	UniRef90_X7ZIF7	83.562	73	12	0	6	78	87	159	9.34e-34	128
fig|1773.30303.peg.3891	UniRef90_A0A7G1IIF0	91.667	48	4	0	1	48	23	70	1.12e-23	94.4
fig|1773.30303.peg.3891	UniRef90_P64185	97.917	48	1	0	1	48	294	341	1.59e-23	100
fig|1773.30303.peg.3891	UniRef90_UPI0007BB7AC5	89.583	48	5	0	1	48	285	332	1.38e-22	97.4
fig|1773.30303.peg.3891	UniRef90_A0A7I9YJS3	91.667	48	4	0	1	48	294	341	1.53e-22	98.2
fig|1773.30303.peg.3891	UniRef90_A0A1V3WL51	91.667	48	4	0	1	48	292	339	1.70e-22	97.4
fig|1773.30303.peg.3892	UniRef90_A0A7G1IL93	69.231	65	19	1	1	64	218	282	2.60e-17	82.4
fig|1773.30303.peg.3892	UniRef90_X8FBC1	64.615	65	22	1	1	64	11	75	4.30e-16	74.3
fig|1773.30303.peg.3892	UniRef90_P64185	78.846	52	10	1	1	51	220	271	1.69e-14	75.9
fig|1773.30303.peg.3892	UniRef90_A0A3D0NN65	69.231	52	15	1	1	51	66	117	3.63e-13	68.6
fig|1773.30303.peg.3892	UniRef90_A0A378TCE4	75.000	52	12	1	1	51	213	264	7.36e-13	71.2
fig|1773.30303.peg.3893	UniRef90_UPI00102E2648	94.118	34	2	0	3	36	113	146	2.35e-14	70.9
fig|1773.30303.peg.3893	UniRef90_A0A7G1IL93	97.059	34	1	0	3	36	175	208	7.70e-13	69.3
fig|1773.30303.peg.3893	UniRef90_P64185	97.059	34	1	0	3	36	177	210	1.31e-12	69.7
fig|1773.30303.peg.3893	UniRef90_UPI001EF9F6D9	97.059	34	1	0	3	36	117	150	1.60e-12	69.3
fig|1773.30303.peg.3893	UniRef90_A0A1V3WL51	97.059	34	1	0	3	36	175	208	1.80e-12	68.9
fig|1773.30303.peg.3894	UniRef90_A0A7G1IL93	96.396	111	4	0	4	114	50	160	1.36e-68	216
fig|1773.30303.peg.3894	UniRef90_P64185	99.099	111	1	0	4	114	52	162	2.16e-68	224
fig|1773.30303.peg.3894	UniRef90_X8F867	94.595	111	6	0	4	114	52	162	1.90e-67	211
fig|1773.30303.peg.3894	UniRef90_A0A1V3WL51	96.396	111	4	0	4	114	50	160	2.46e-67	218
fig|1773.30303.peg.3894	UniRef90_P53435	97.297	111	3	0	4	114	52	162	2.69e-67	221
fig|1773.30303.peg.3895	UniRef90_A0A654U141	46.512	86	32	2	74	153	1	78	1.03e-04	49.7
fig|1773.30303.peg.3895	UniRef90_A0A655F9C3	67.647	34	7	1	175	208	2	31	0.092	41.6
fig|1773.30303.peg.3896	UniRef90_A0A1N0LHM6	70.270	37	11	0	62	98	31	67	7.43e-06	49.7
fig|1773.30303.peg.3896	UniRef90_A0A6N7CZI6	64.286	28	10	0	62	89	41	68	0.87	37.7
fig|1773.30303.peg.3896	UniRef90_A0A261W1J4	37.778	45	28	0	38	82	7	51	3.8	36.6
fig|1773.30303.peg.3896	UniRef90_E2BF37	34.783	69	30	3	8	62	421	488	4.2	36.6
fig|1773.30303.peg.3897	UniRef90_Q7D5R1	51.020	147	66	4	1	144	69	212	8.03e-27	113
fig|1773.30303.peg.3897	UniRef90_A0A498QP56	48.630	146	69	4	1	143	16	158	1.75e-25	108
fig|1773.30303.peg.3897	UniRef90_A0A318HC97	48.966	145	68	4	1	142	16	157	3.25e-25	107
fig|1773.30303.peg.3897	UniRef90_S4ZDU6	48.980	147	69	4	1	144	16	159	1.83e-24	105
fig|1773.30303.peg.3897	UniRef90_A0A1H6M321	48.966	145	68	4	1	142	16	157	3.24e-24	105
fig|1773.30303.peg.3898	UniRef90_A0A0F5NBD2	87.500	128	16	0	10	137	262	389	1.35e-71	229
fig|1773.30303.peg.3898	UniRef90_A0A0Q2RRB7	85.938	128	18	0	10	137	262	389	3.63e-71	228
fig|1773.30303.peg.3898	UniRef90_A0A654ZLU7	81.890	127	23	0	10	136	41	167	2.07e-70	219
fig|1773.30303.peg.3898	UniRef90_A0A7I7YX99	84.375	128	20	0	10	137	262	389	4.15e-70	226
fig|1773.30303.peg.3898	UniRef90_J9WNE8	85.156	128	19	0	10	137	262	389	1.35e-69	224
fig|1773.30303.peg.3899	UniRef90_A0A1V3XZ91	80.952	126	23	1	1	126	55	179	5.08e-55	181
fig|1773.30303.peg.3899	UniRef90_UPI002232327D	94.318	88	5	0	1	88	55	142	8.45e-51	169
fig|1773.30303.peg.3899	UniRef90_A0A7G1ILH7	94.318	88	5	0	1	88	55	142	1.12e-50	169
fig|1773.30303.peg.3899	UniRef90_A0A2X1T7G6	92.308	91	7	0	1	91	55	145	4.75e-49	171
fig|1773.30303.peg.3899	UniRef90_A0A1E3TI80	93.182	88	6	0	1	88	55	142	2.42e-48	169
fig|1773.30303.peg.3900	UniRef90_UPI00099B5143	90.741	108	10	0	13	120	73	180	1.81e-58	191
fig|1773.30303.peg.3900	UniRef90_A0A654U352	90.741	108	10	0	13	120	11	118	1.45e-57	190
fig|1773.30303.peg.3900	UniRef90_A0A655E1U2	97.959	98	2	0	23	120	4	101	2.73e-57	189
fig|1773.30303.peg.3900	UniRef90_A0A654TMM7	89.815	108	11	0	13	120	60	167	3.87e-57	188
fig|1773.30303.peg.3900	UniRef90_A0A1A3N3H7	88.889	108	12	0	13	120	72	179	2.48e-56	189
fig|1773.30303.peg.3901	UniRef90_P0A539	80.503	159	30	1	87	244	1	159	1.54e-74	239
fig|1773.30303.peg.3901	UniRef90_A0A7I9YK09	59.471	227	77	5	27	244	1	221	9.59e-70	228
fig|1773.30303.peg.3901	UniRef90_B2HDW1	69.231	156	47	1	90	244	4	159	1.02e-59	201
fig|1773.30303.peg.3901	UniRef90_A0A0I9UJF7	69.753	162	42	3	87	244	1	159	6.67e-59	199
fig|1773.30303.peg.3901	UniRef90_A0A7Z7IHT2	69.281	153	46	1	93	244	3	155	4.66e-58	196
fig|1773.30303.peg.3902	UniRef90_A0A655A876	98.305	59	1	0	1	59	136	194	1.85e-27	106
fig|1773.30303.peg.3902	UniRef90_R4M6W0	98.305	59	1	0	1	59	211	269	1.05e-26	106
fig|1773.30303.peg.3902	UniRef90_P0A539	98.305	59	1	0	1	59	210	268	1.17e-26	106
fig|1773.30303.peg.3902	UniRef90_A0A1A1WZX0	94.915	59	3	0	1	59	210	268	1.65e-25	103
fig|1773.30303.peg.3902	UniRef90_D5PCU4	94.915	59	3	0	1	59	210	268	2.02e-25	103
fig|1773.30303.peg.3903	UniRef90_A0A045JBQ9	94.521	146	8	0	1	146	53	198	4.38e-75	242
fig|1773.30303.peg.3903	UniRef90_A0A109T0J9	94.167	120	7	0	1	120	1	120	2.21e-60	192
fig|1773.30303.peg.3903	UniRef90_A0A0H3MPV4	73.469	147	38	1	1	146	57	203	5.37e-60	203
fig|1773.30303.peg.3903	UniRef90_A0A1A2CT84	72.603	146	37	1	1	146	53	195	1.45e-59	202
fig|1773.30303.peg.3903	UniRef90_A0A1R0VEB9	71.233	146	39	1	1	146	53	195	2.35e-58	199
fig|1773.30303.peg.3904	UniRef90_A0A0U0QQV8	95.082	61	1	2	1	59	13	73	5.71e-27	107
fig|1773.30303.peg.3904	UniRef90_A0A109T0G7	95.082	61	1	2	1	59	13	73	1.20e-26	107
fig|1773.30303.peg.3904	UniRef90_A0A655I8U6	95.082	61	1	2	1	59	57	117	1.55e-26	107
fig|1773.30303.peg.3904	UniRef90_A0A654T431	95.082	61	1	2	1	59	118	178	3.04e-26	107
fig|1773.30303.peg.3904	UniRef90_A0A045JBQ9	95.082	61	1	2	1	59	224	284	9.41e-26	107
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	50.000	66	31	1	65	130	2617	2680	0.007	46.2
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	46.970	66	35	0	65	130	2607	2672	0.008	45.8
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	51.852	54	26	0	77	130	2389	2442	0.031	44.3
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	51.852	54	26	0	77	130	2369	2422	0.047	43.5
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	48.387	62	32	0	69	130	2365	2426	0.091	42.7
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	50.943	53	26	0	78	130	2364	2416	0.13	42.4
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	43.939	66	37	0	65	130	2581	2646	0.18	42.0
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	51.923	52	25	0	77	128	2393	2444	0.21	42.0
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	50.000	54	27	0	77	130	2381	2434	0.25	41.6
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	48.148	54	28	0	77	130	2595	2648	0.27	41.6
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	48.148	54	28	0	77	130	2383	2436	0.80	40.0
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	53.191	47	22	0	77	123	2635	2681	1.0	39.7
fig|1773.30303.peg.3905	UniRef90_A0A803JE65	44.444	54	30	0	77	130	2601	2654	1.8	38.9
fig|1773.30303.peg.3905	UniRef90_A0A812EDQ5	52.308	65	31	0	66	130	1028	1092	0.020	44.7
fig|1773.30303.peg.3905	UniRef90_A0A812EDQ5	54.098	61	28	0	66	126	1036	1096	0.098	42.7
fig|1773.30303.peg.3905	UniRef90_A0A812EDQ5	57.895	57	24	0	72	128	1040	1096	0.13	42.4
fig|1773.30303.peg.3905	UniRef90_A0A812EDQ5	60.377	53	21	0	78	130	1042	1094	0.13	42.4
fig|1773.30303.peg.3905	UniRef90_A0A812EDQ5	50.847	59	29	0	66	124	1211	1269	0.27	41.6
fig|1773.30303.peg.3905	UniRef90_A0A812EDQ5	49.153	59	30	0	72	130	1205	1263	7.9	37.4
fig|1773.30303.peg.3905	UniRef90_A0A8C7K0H7	63.934	61	20	1	74	132	320	380	0.063	43.1
fig|1773.30303.peg.3905	UniRef90_A0A8K9X0A5	44.444	72	40	0	56	127	1224	1295	0.069	43.1
fig|1773.30303.peg.3905	UniRef90_A0A8K9X0A5	42.308	78	42	1	56	130	1197	1274	0.83	40.0
fig|1773.30303.peg.3905	UniRef90_A0A8K9XFT8	52.113	71	34	0	65	135	806	876	0.079	43.1
fig|1773.30303.peg.3905	UniRef90_A0A8K9XFT8	58.065	62	26	0	74	135	805	866	0.28	41.6
fig|1773.30303.peg.3905	UniRef90_A0A8K9XFT8	50.769	65	32	0	65	129	816	880	1.9	38.9
fig|1773.30303.peg.3905	UniRef90_A0A8K9XFT8	57.895	57	24	0	77	133	826	882	3.9	38.1
fig|1773.30303.peg.3905	UniRef90_A0A8K9XFT8	59.649	57	23	0	79	135	826	882	8.3	37.0
fig|1773.30303.peg.3906	UniRef90_A0A655AWW2	100.000	36	0	0	1	36	77	112	1.56e-15	75.1
fig|1773.30303.peg.3906	UniRef90_A0A045JBQ9	100.000	36	0	0	1	36	429	464	2.82e-14	74.3
fig|1773.30303.peg.3906	UniRef90_A0A109T0G7	97.222	36	1	0	1	36	218	253	4.95e-14	73.2
fig|1773.30303.peg.3906	UniRef90_A0A654T431	91.667	36	3	0	1	36	323	358	2.47e-11	65.9
fig|1773.30303.peg.3906	UniRef90_A0A0U0QQV8	100.000	32	0	0	1	32	218	249	3.64e-11	65.1
fig|1773.30303.peg.3907	UniRef90_P0A659	99.517	207	1	0	1	207	1	207	6.60e-143	405
fig|1773.30303.peg.3907	UniRef90_A0A7I7MQZ1	88.406	207	24	0	1	207	1	207	8.35e-128	367
fig|1773.30303.peg.3907	UniRef90_A0A1X2M0B4	88.406	207	24	0	1	207	1	207	1.06e-127	367
fig|1773.30303.peg.3907	UniRef90_A0A1E3SB66	84.541	207	32	0	1	207	1	207	3.33e-123	356
fig|1773.30303.peg.3907	UniRef90_A0A1A0LYK6	84.058	207	33	0	1	207	1	207	1.01e-121	352
fig|1773.30303.peg.3908	UniRef90_O53361	100.000	299	0	0	1	299	1	299	0.0	610
fig|1773.30303.peg.3908	UniRef90_A0A1X2M0H3	84.899	298	45	0	1	298	1	298	0.0	523
fig|1773.30303.peg.3908	UniRef90_A0A447GAS4	77.258	299	68	0	1	299	13	311	6.55e-170	482
fig|1773.30303.peg.3908	UniRef90_A0A5B1BT37	77.926	299	65	1	1	299	1	298	4.86e-168	477
fig|1773.30303.peg.3908	UniRef90_A0A7Z7IK84	80.277	289	52	1	10	298	6	289	6.99e-165	468
fig|1773.30303.peg.3909	UniRef90_G0TI46	99.048	420	4	0	1	420	1	420	0.0	827
fig|1773.30303.peg.3909	UniRef90_A0A1X2M0Y3	80.889	450	56	1	1	420	1	450	0.0	683
fig|1773.30303.peg.3909	UniRef90_A0A7I7NMW3	78.385	421	85	1	6	420	1	421	0.0	660
fig|1773.30303.peg.3909	UniRef90_A0A1A2G5L1	77.011	435	85	2	1	420	1	435	0.0	659
fig|1773.30303.peg.3909	UniRef90_A0A7Z7IHR8	80.000	425	80	2	1	420	1	425	0.0	659
fig|1773.30303.peg.3910	UniRef90_A0A109SA78	99.535	215	1	0	1	215	1	215	2.37e-152	430
fig|1773.30303.peg.3910	UniRef90_A0A0E7ZKW5	100.000	215	0	0	1	215	96	310	9.46e-152	432
fig|1773.30303.peg.3910	UniRef90_A0A1X2M0J0	84.862	218	29	1	1	214	90	307	3.10e-129	375
fig|1773.30303.peg.3910	UniRef90_A0A447GAQ9	81.429	210	38	1	1	209	90	299	2.46e-119	350
fig|1773.30303.peg.3910	UniRef90_UPI0006789F41	100.000	175	0	0	1	175	74	248	4.77e-119	348
fig|1773.30303.peg.3911	UniRef90_A0A109SAB8	98.551	69	1	0	1	69	1	69	1.17e-40	136
fig|1773.30303.peg.3911	UniRef90_A0A655CR48	98.214	56	1	0	1	56	1	56	8.74e-30	114
fig|1773.30303.peg.3911	UniRef90_A0A0E7ZKW5	98.214	56	1	0	1	56	1	56	2.81e-29	114
fig|1773.30303.peg.3911	UniRef90_UPI001F119FBA	82.979	47	8	0	10	56	1	47	4.14e-19	87.4
fig|1773.30303.peg.3911	UniRef90_A0A1A3K658	82.979	47	8	0	10	56	1	47	1.44e-18	86.3
fig|1773.30303.peg.3912	UniRef90_R4LZP3	94.643	56	3	0	1	56	1	56	1.27e-28	105
fig|1773.30303.peg.3912	UniRef90_A0A932ET65	69.565	23	7	0	34	56	27	49	0.041	38.1
fig|1773.30303.peg.3912	UniRef90_A0A7I7NMW1	46.667	45	18	1	12	56	15	53	0.12	37.0
fig|1773.30303.peg.3912	UniRef90_A0A498QLY8	57.143	28	12	0	29	56	24	51	0.21	36.2
fig|1773.30303.peg.3912	UniRef90_A0A498PTA2	59.259	27	11	0	30	56	49	75	0.27	36.6
fig|1773.30303.peg.3913	UniRef90_Q7TWR6	100.000	103	0	0	1	103	1	103	2.47e-67	206
fig|1773.30303.peg.3913	UniRef90_A0A655ATN7	98.529	68	1	0	36	103	1	68	3.28e-40	136
fig|1773.30303.peg.3913	UniRef90_A0A1X2M1L9	60.440	91	25	2	1	89	1	82	9.23e-28	106
fig|1773.30303.peg.3913	UniRef90_L7VD99	57.447	94	35	3	1	89	1	94	1.63e-26	103
fig|1773.30303.peg.3913	UniRef90_A0A3E2N369	55.319	94	37	3	1	89	42	135	1.72e-25	102
